network,station,Startdate,Enddate,latitude,longitude,elevation,sample_frequency,duration_info,URL1,URL2,URL3
TA,V52A,2012-05-14,2014-03-08,35.8417,-83.5959,328.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V52A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V52A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V52A_3.jpg
TA,V53A,2012-05-20,2014-03-14,35.6694,-82.8124,681.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V53A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V53A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V53A_3.jpg
TA,V54A,2013-02-18,2599-12-31,35.7771,-81.9478,448.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V54A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V54A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V54A_3.jpg
TA,V55A,2013-02-17,2599-12-31,35.8518,-81.2149,313.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V55A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V55A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V55A_3.jpg
TA,V56A,2013-03-24,2599-12-31,35.8097,-80.4963,237.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V56A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V56A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V56A_3.jpg
TA,V57A,2013-03-13,2599-12-31,35.8875,-79.7758,223.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V57A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V57A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V57A_3.jpg
TA,V58A,2013-04-22,2599-12-31,35.794,-79.115,127.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V58A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V58A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V58A_3.jpg
TA,V59A,2013-03-12,2599-12-31,35.7649,-78.2394,58.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V59A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V59A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V59A_3.jpg
TA,V60A,2013-04-06,2599-12-31,35.765,-77.2629,8.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V60A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V60A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V60A_3.jpg
TA,V61A,2013-03-11,2599-12-31,35.7912,-76.5776,4.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V61A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V61A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V61A_3.jpg
TA,V62A,2013-04-25,2599-12-31,35.5612,-75.957,-3.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_V62A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V62A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_V62A_3.jpg
TA,W12A,2006-03-25,2008-10-14,35.301,-114.8701,774.5,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W12A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W12A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W12A_3.jpg
TA,W13A,2006-03-09,2010-05-28,35.099,-113.8854,1988.2,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W13A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W13A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W13A_3.jpg
TA,W14A,2006-03-10,2008-10-20,35.2127,-113.0834,1756.3,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W14A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W14A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W14A_3.jpg
TA,W15A,2006-03-11,2008-11-08,35.1787,-112.2666,2034.2,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W15A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W15A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W15A_3.jpg
TA,W16A,2007-04-27,2008-11-21,35.0951,-111.5318,2192.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W16A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W16A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W16A_3.jpg
TA,W17A,2007-04-28,2009-02-04,35.0789,-110.7127,1461.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W17A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W17A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W17A_3.jpg
TA,W18A,2007-05-01,2599-12-31,35.1181,-109.7357,1750.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W18A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W18A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W18A_3.jpg
TA,W19A,2007-04-29,2009-02-02,35.1118,-109.3879,1785.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W19A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W19A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W19A_3.jpg
TA,W20A,2008-01-13,2009-11-24,35.1259,-108.5001,2110.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W20A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W20A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W20A_3.jpg
TA,W21A,2008-01-12,2009-11-21,35.117,-107.6476,1966.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W21A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W21A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W21A_3.jpg
TA,W22A,2008-01-09,2009-11-23,35.0719,-106.8674,1813.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W22A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W22A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W22A_3.jpg
TA,W23A,2008-04-20,2010-03-14,35.1605,-106.1503,2020.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W23A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W23A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W23A_3.jpg
TA,W24A,2008-05-03,2010-04-05,35.2106,-105.4075,1902.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W24A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W24A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W24A_3.jpg
TA,W25A,2008-04-24,2010-04-07,35.2177,-104.4606,1446.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W25A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W25A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W25A_3.jpg
TA,W26A,2008-05-08,2010-04-09,35.0891,-103.7656,1314.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W26A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W26A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W26A_3.jpg
TA,W27A,2008-05-09,2010-03-17,35.0637,-103.0627,1233.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W27A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W27A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W27A_3.jpg
TA,W28A,2009-01-20,2010-11-14,35.2574,-102.2063,1156.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W28A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W28A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W28A_3.jpg
TA,W29A,2009-01-21,2010-11-14,35.1212,-101.6476,1072.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W29A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W29A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W29A_3.jpg
TA,W30A,2009-03-25,2011-02-15,35.1818,-100.577,870.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W30A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W30A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W30A_3.jpg
TA,W31A,2009-03-22,2011-02-14,35.1864,-99.9435,644.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W31A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W31A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W31A_3.jpg
TA,W32A,2009-10-28,2011-09-04,35.1238,-99.2458,494.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W32A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W32A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W32A_3.jpg
TA,W33A,2009-10-27,2011-09-04,35.1518,-98.4686,414.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W33A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W33A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W33A_3.jpg
TA,W34A,2009-10-26,2011-09-06,35.2352,-97.7733,428.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W35A,2010-04-15,2012-02-01,35.1527,-96.8745,322.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W35A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W35A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W35A_3.jpg
TA,W36A,2010-04-13,2012-02-01,35.1393,-96.2264,251.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W36A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W36A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W36A_3.jpg
TA,W37A,2010-04-23,2010-11-26,35.138,-95.4269,281.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W37A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W37A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W37A_3.jpg
TA,W37B,2011-01-28,2012-02-05,35.139,-95.4316,279.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W38A,2010-04-22,2012-02-29,35.0704,-94.5184,169.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W38A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W38A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W38A_3.jpg
TA,W39A,2011-01-29,2599-12-31,35.196,-93.784,162.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W40A,2011-01-25,2012-11-06,35.1923,-93.0693,108.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W41A,2011-04-06,2011-08-06,35.1736,-92.2478,95.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W41A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W41A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W41A_3.jpg
TA,W41B,2011-04-07,2599-12-31,35.1736,-92.2479,95.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W42A,2011-07-29,2013-03-07,35.2732,-91.5224,71.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W43A,2011-07-30,2013-02-14,35.0877,-90.7061,70.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W44A,2011-05-12,2013-03-13,35.1395,-89.8161,101.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W45A,2011-05-17,2013-03-07,35.1568,-89.186,187.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W46A,2012-01-14,2013-08-02,35.1333,-88.3783,145.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W47A,2012-01-23,2013-07-29,35.2511,-87.5946,293.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W47A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W47A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W47A_3.jpg
TA,W48A,2012-01-15,2013-07-26,35.1386,-86.9333,260.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W49A,2012-04-18,2014-02-24,35.1194,-86.2645,251.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W49A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W49A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W49A_3.jpg
TA,W50A,2012-04-17,2014-03-09,35.2002,-85.3119,587.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W51A,2012-06-13,2014-02-22,35.1606,-84.7599,260.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W51A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W51A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W51A_3.jpg
TA,W52A,2012-04-15,2014-03-11,35.0935,-83.9277,519.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W52A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W52A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W52A_3.jpg
TA,W53A,2012-04-14,2014-03-02,35.1696,-83.163,1180.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W54A,2013-02-15,2599-12-31,35.0857,-82.1859,272.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,W56A,2013-03-08,2599-12-31,35.135,-80.5828,177.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W56A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W56A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W56A_3.jpg
TA,W57A,2013-03-08,2599-12-31,35.1529,-79.9928,85.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W57A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W57A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W57A_3.jpg
TA,W58A,2013-03-23,2599-12-31,35.0208,-79.2333,84.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W58A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W58A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W58A_3.jpg
TA,W59A,2013-03-09,2599-12-31,35.1673,-78.443,60.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W59A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W59A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W59A_3.jpg
TA,W60A,2013-03-09,2599-12-31,35.0528,-77.7133,30.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_W60A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W60A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_W60A_3.jpg
TA,W61A,2013-04-07,2599-12-31,35.1773,-76.9909,6.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,WHTX,2009-02-11,2599-12-31,31.9913,-97.4561,190.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,X13A,2006-03-14,2008-10-18,34.5935,-113.8302,889.4,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X13A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X13A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X13A_3.jpg
TA,X14A,2006-03-12,2008-11-06,34.4692,-112.8906,1077.5,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X14A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X14A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X14A_3.jpg
TA,X15A,2006-03-22,2008-11-06,34.4866,-112.2368,1331.8,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X15A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X15A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X15A_3.jpg
TA,X16A,2007-03-30,2010-05-28,34.4178,-111.4411,1759.4,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X16A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X16A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X16A_3.jpg
TA,X17A,2007-04-13,2009-02-20,34.3371,-110.8058,2280.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X17A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X17A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X17A_3.jpg
TA,X18A,2007-04-12,2010-05-28,34.5293,-109.9501,1751.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X18A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X18A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X18A_3.jpg
TA,X19A,2007-04-10,2009-02-03,34.4275,-109.2901,1861.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X19A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X19A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X19A_3.jpg
TA,X20A,2008-02-05,2009-11-24,34.5421,-108.498,2057.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X20A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X20A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X20A_3.jpg
TA,X21A,2008-02-09,2009-12-04,34.4457,-107.7857,2141.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X21A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X21A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X21A_3.jpg
TA,X22A,2008-01-10,2009-12-02,34.5058,-107.0102,1604.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X22A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X22A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X22A_3.jpg
TA,X23A,2008-04-19,2010-03-13,34.581,-106.1881,1948.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,X24A,2008-04-25,2010-03-13,34.5646,-105.4349,1917.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,X25A,2008-04-27,2010-03-20,34.5271,-104.6621,1494.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,X26A,2008-04-29,2010-03-19,34.5508,-103.8103,1393.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,X27A,2008-04-28,2010-03-16,34.6469,-103.0974,1304.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X27A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X27A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X27A_3.jpg
TA,X28A,2009-01-22,2010-11-15,34.5185,-102.1973,1160.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X28A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X28A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X28A_3.jpg
TA,X29A,2009-01-23,2010-11-15,34.4452,-101.7008,1039.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X29A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X29A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X29A_3.jpg
TA,X30A,2009-03-12,2011-02-11,34.4461,-100.874,698.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X30A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X30A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X30A_3.jpg
TA,X31A,2009-03-19,2011-02-14,34.6309,-99.9793,514.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X31A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X31A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X31A_3.jpg
TA,X32A,2009-10-25,2011-09-07,34.4214,-99.2854,401.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X32A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X32A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X32A_3.jpg
TA,X33A,2009-10-24,2011-09-04,34.541,-98.5006,346.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X33A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X33A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X33A_3.jpg
TA,X34A,2009-11-05,2011-09-05,34.601,-97.8326,364.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X34A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X34A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X34A_3.jpg
TA,X35A,2010-04-18,2012-02-02,34.3995,-96.9731,300.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X35A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X35A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X35A_3.jpg
TA,X36A,2010-04-20,2012-02-02,34.5704,-96.352,211.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X36A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X36A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X36A_3.jpg
TA,X37A,2010-04-21,2012-02-27,34.5892,-95.3713,207.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X37A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X37A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X37A_3.jpg
TA,X38A,2010-06-09,2012-02-06,34.6692,-94.8288,234.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X38A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X38A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X38A_3.jpg
TA,X39A,2011-01-29,2012-11-07,34.5105,-94.1138,326.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X39A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X39A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X39A_3.jpg
TA,X40A,2011-01-26,2599-12-31,34.4873,-92.8342,158.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X40A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X40A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X40A_3.jpg
TA,X41A,2011-05-07,2013-02-16,34.4949,-92.5137,102.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,X42A,2011-07-28,2013-02-16,34.5532,-91.6262,62.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_X42A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X42A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_X42A_3.jpg
TA,X43A,2011-05-18,2599-12-31,34.518,-90.8812,53.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
TA,X44A,2011-05-10,2013-02-08,34.4998,-90.1462,109.0,40,perm,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
